549.23035	-48
549.29999	-164
549.36957	-18
549.43921	-202
549.50885	-38
549.57843	-175
549.64807	-103
549.71771	-139
549.78729	-118
549.85693	117
549.92657	-59
549.99615	33
550.0658	-310
550.13538	-145
550.20502	-56
550.2746	-126
550.34424	-56
550.41382	-70
550.48346	42
550.55304	-186
550.62268	-82
550.69226	-19
550.7619	-151
550.83148	-127
550.90112	-55
550.9707	-185
551.04034	-53
551.10992	-78
551.1795	-71
551.24915	-20
551.31873	-195
551.38831	-100
551.45795	-265
551.52753	23
551.59711	-67
551.66675	80
551.73633	-94
551.80591	-182
551.87555	-127
551.94513	-124
552.01471	-50
552.08429	24
552.15393	-87
552.22351	-174
552.29309	-224
552.36267	-146
552.43225	-108
552.50183	-155
552.57147	-209
552.64105	-63
552.71063	-87
552.78021	-210
552.84979	-105
552.91937	-155
552.98895	-112
553.05853	-22
553.12811	-28
553.19775	-171
553.26733	-40
553.33691	-148
553.40649	42
553.47607	-79
553.54565	-19
553.61523	-152
553.68481	-233
553.75433	-72
553.82391	-71
553.89349	-115
553.96307	6
554.03265	-26
554.10223	-77
554.17181	-89
554.24139	16
554.31097	-15
554.38055	-155
554.45007	-109
554.51965	-303
554.58923	-137
554.65881	-211
554.72839	-210
554.79791	-40
554.86749	-271
554.93707	-249
555.00665	-109
555.07617	-186
555.14575	-77
555.21533	-90
555.28485	36
555.35443	-17
555.42401	-104
555.49353	-54
555.56311	-243
555.63269	-158
555.70221	-96
555.77179	40
555.84131	-141
555.91089	-134
555.98047	-135
556.04999	-275
556.11957	47
556.18909	-29
556.25867	-191
556.32819	-29
556.39777	-136
556.46729	-4
556.53687	-141
556.60638	-63
556.67596	-76
556.74548	-164
556.815	-236
556.88458	112
556.9541	-127
557.02368	-91
557.0932	48
557.16272	116
557.2323	-295
557.30182	39
557.37134	-131
557.44092	-132
557.51044	-123
557.57996	-1
557.64954	-44
557.71906	-113
557.78857	-125
557.85809	-56
557.92767	-21
557.99719	-102
558.06671	-28
558.13623	-3
558.20575	-75
558.27527	-56
558.34485	-77
558.41437	-131
558.48389	-252
558.55341	-39
558.62292	-140
558.69244	-64
558.76196	-181
558.83148	-132
558.901	8
558.97052	-129
559.04004	-135
559.10956	-41
559.17908	-75
559.2486	-143
559.31812	-145
559.38763	-153
559.45715	-92
559.52667	-70
559.59619	-50
559.66571	-74
559.73523	-123
559.80475	-51
559.87427	-216
559.94379	-184
560.01324	-55
560.08276	-99
560.15228	-94
560.2218	95
560.29132	-104
560.36084	-122
560.4303	1
560.49982	-61
560.56934	-103
560.63885	-35
560.70831	-73
560.77783	-115
560.84735	-149
560.91681	-169
560.98633	-101
561.05585	-96
561.12531	-11
561.19482	-66
561.26434	-31
561.3338	-95
561.40332	-79
561.47278	-64
561.5423	-100
561.61182	-133
561.68127	-69
561.75079	-122
561.82025	-20
561.88977	-88
561.95923	31
562.02875	-91
562.09821	-88
562.16772	28
562.23718	-96
562.30664	-163
562.37616	33
562.44562	90
562.51514	51
562.58459	54
562.65405	-84
562.72357	-60
562.79303	-132
562.86249	-264
562.93201	-58
563.00146	-92
563.07092	-110
563.14044	-10
563.2099	-120
563.27936	-43
563.34882	-60
563.41833	-60
563.48779	-76
563.55725	-7
563.62671	23
563.69617	-210
563.76562	-116
563.83514	1
563.9046	-49
563.97406	-32
564.04352	-17
564.11298	-42
564.18243	-39
564.25189	33
564.32135	87
564.39081	-35
564.46027	-74
564.52972	141
564.59918	-127
564.66864	13
564.7381	-78
564.80756	-142
564.87701	-218
564.94647	-11
565.01593	-28
565.08539	-90
565.15485	17
565.2243	-198
565.29376	-77
565.36322	-205
565.43262	-56
565.50208	113
565.57153	-86
565.64099	30
565.71045	-118
565.77985	77
565.8493	-220
565.91876	-114
565.98822	-139
566.05762	47
566.12708	-31
566.19653	-17
566.26599	-13
566.33539	-6
566.40485	-119
566.4743	18
566.5437	-82
566.61316	-164
566.68256	51
566.75201	-15
566.82147	-87
566.89087	20
566.96033	-122
567.02972	-81
567.09918	0
567.16858	-46
567.23804	-118
567.30743	-51
567.37689	-111
567.44629	-52
567.51575	6
567.58514	57
567.65454	38
567.724	59
567.7934	50
567.86285	-60
567.93225	36
568.00165	-43
568.07111	20
568.1405	17
568.2099	-44
568.27936	72
568.34875	-83
568.41815	106
568.48755	59
568.55701	-14
568.6264	-42
568.6958	23
568.7652	162
568.83466	113
568.90405	58
568.97345	43
569.04285	36
569.11224	156
569.18164	171
569.25104	61
569.3205	-37
569.38989	66
569.45929	194
569.52869	71
569.59808	58
569.66748	29
569.73688	46
569.80627	86
569.87567	-10
569.94507	204
570.01447	141
570.08386	83
570.15326	218
570.22266	88
570.29205	76
570.36139	95
570.43079	102
570.50018	122
570.56958	249
570.63898	264
570.70837	91
570.77771	82
570.84711	197
570.9165	235
570.9859	62
571.0553	169
571.12463	261
571.19403	271
571.26343	179
571.33276	249
571.40216	199
571.47156	248
571.54089	148
571.61029	176
571.67969	284
571.74902	398
571.81842	282
571.88782	242
571.95715	-287
572.02655	-937
572.09589	-1461
572.16528	-1782
572.23462	-608
572.30402	88
572.37335	-757
572.44275	-1912
572.51208	-662
572.58148	767
572.65082	47
572.72021	361
572.78955	1897
572.85889	1862
572.92828	-835
572.99762	1245
573.06702	4745
573.13635	3727
573.20569	267
573.27509	1893
573.34442	790
573.41376	4034
573.48309	3165
573.55249	-409
573.62183	1991
573.69116	8245
573.7605	10155
573.8299	8302
573.89923	5214
573.96857	4319
574.0379	6249
574.10724	5116
574.17657	4881
574.24591	6453
574.31531	6169
574.38464	1003
574.45398	-1641
574.52332	-787
574.59265	3024
574.66199	9997
574.73132	13698
574.80066	20025
574.87	28772
574.93933	19448
575.00867	11927
575.078	10072
575.14734	12297
575.21667	12915
575.28601	18080
575.35529	13125
575.42462	14863
575.49396	17079
575.56329	17327
575.63263	17986
575.70197	19659
575.77124	30962
575.84058	40532
575.90991	28916
575.97925	22519
576.04858	25731
576.11786	23136
576.18719	20525
576.25653	24949
576.32581	19201
576.39514	14945
576.46448	19068
576.53375	25577
576.60309	27154
576.67242	28430
576.7417	56723
576.81104	59795
576.88031	41974
576.94965	40162
577.01898	41252
577.08826	42119
577.15759	44977
577.22687	42274
577.2962	51967
577.36548	57912
577.43481	48136
577.50409	46156
577.57336	45750
577.6427	52410
577.71198	70421
577.78131	96966
577.85059	120933
577.91986	151811
577.9892	213933
578.05847	270516
578.12775	326591
578.19708	392491
578.26636	456945
578.33563	469306
578.40491	478980
578.47424	506168
578.54352	506194
578.61279	528528
578.68207	514302
578.7514	500842
578.82068	507752
578.88995	513899
578.95923	544807
579.0285	559120
579.09778	562058
579.16705	581352
579.23633	618585
579.30566	644923
579.37494	656110
579.44421	679599
579.51349	661647
579.58276	614239
579.65204	570239
579.72131	522934
579.79059	465317
579.85986	418690
579.92914	368743
579.99835	332989
580.06763	308781
580.1369	280068
580.20618	270315
580.27545	258671
580.34473	254592
580.414	247368
580.48322	236089
580.55249	239352
580.62177	251079
580.69104	267722
580.76031	261244
580.82953	254507
580.8988	264995
580.96808	267194
581.03735	258519
581.10657	249379
581.17584	255929
581.24512	248999
581.31433	254159
581.38361	260008
581.45282	250701
581.52209	241035
581.59137	244603
581.66058	285839
581.72986	279064
581.79907	246035
581.86835	243614
581.93756	251711
582.00684	237903
582.07605	242883
582.14532	237432
582.21454	239785
582.28381	236393
582.35303	228216
582.4223	228355
582.49152	221968
582.56073	225127
582.63	221324
582.69922	220720
582.76843	220992
582.83771	222756
582.90692	227885
582.97614	242612
583.04541	238390
583.11462	247201
583.18384	279001
583.25305	296238
583.32227	297288
583.39154	298960
583.46075	310766
583.52997	307189
583.59918	304699
583.6684	333075
583.73761	341716
583.80688	351077
583.8761	357993
583.94531	356913
584.01453	375457
584.08374	381144
584.15295	393094
584.22217	398688
584.29138	413696
584.3606	423712
584.42981	417808
584.49902	425621
584.56824	458461
584.63745	480776
584.70667	491040
584.77582	507624
584.84503	493722
584.91425	505858
584.98346	516101
585.05267	513371
585.12189	504902
585.19104	529405
585.26025	532494
585.32947	552072
585.39868	567282
585.4679	570991
585.53705	567154
585.60626	556163
585.67548	578803
585.74463	584668
585.81384	583081
585.88306	606730
585.95221	604046
586.02142	609394
586.09064	618641
586.15979	626121
586.229	640011
586.29816	656963
586.36737	662606
586.43652	648930
586.50574	671502
586.57489	687865
586.6441	698314
586.71326	737544
586.78247	749937
586.85162	782840
586.92084	792310
586.98999	806285
587.05914	824359
587.12836	838399
587.19751	853775
587.26672	874883
587.33588	886559
587.40503	932869
587.47418	983666
587.5434	1.01194e+06
587.61255	1.01752e+06
587.6817	1.04738e+06
587.75085	1.06951e+06
587.82007	1.06592e+06
587.88922	1.10421e+06
587.95837	1.16314e+06
588.02753	1.2062e+06
588.09668	1.22649e+06
588.16589	1.1952e+06
588.23505	1.20512e+06
588.3042	1.23322e+06
588.37335	1.2669e+06
588.4425	1.28606e+06
588.51166	1.29663e+06
588.58081	1.33556e+06
588.64996	1.38921e+06
588.71912	1.38377e+06
588.78827	1.38504e+06
588.85742	1.40488e+06
588.92657	1.43393e+06
588.99573	1.47281e+06
589.06488	1.51604e+06
589.13403	1.5255e+06
589.20319	1.53106e+06
589.27234	1.5558e+06
589.34149	1.59424e+06
589.41064	1.61089e+06
589.47974	1.60886e+06
589.54889	1.66403e+06
589.61804	1.67545e+06
589.68719	1.71187e+06
589.75635	1.72813e+06
589.82544	1.75996e+06
589.89459	1.79113e+06
589.96375	1.74548e+06
590.0329	1.72972e+06
590.10199	1.75095e+06
590.17114	1.77026e+06
590.2403	1.73974e+06
590.30939	1.72328e+06
590.37854	1.76561e+06
590.44769	1.76578e+06
590.51678	1.80934e+06
590.58594	1.82495e+06
590.65503	1.84064e+06
590.72418	1.84847e+06
590.79327	1.8891e+06
590.86243	1.88668e+06
590.93158	1.91511e+06
591.00067	1.94061e+06
591.06982	1.90766e+06
591.13892	1.92972e+06
591.20801	1.92596e+06
591.27716	1.93379e+06
591.34625	1.94123e+06
591.41541	2.00096e+06
591.4845	1.96091e+06
591.55359	1.94135e+06
591.62274	1.9422e+06
591.69183	1.95331e+06
591.76093	1.92773e+06
591.83008	1.90459e+06
591.89917	1.92883e+06
591.96826	1.92398e+06
592.03741	1.8667e+06
592.10651	1.83432e+06
592.1756	1.86132e+06
592.24469	1.84868e+06
592.31384	1.81093e+06
592.38293	1.81043e+06
592.45203	1.82226e+06
592.52112	1.80932e+06
592.59021	1.75025e+06
592.6593	1.70144e+06
592.72839	1.70638e+06
592.79749	1.72281e+06
592.86664	1.73934e+06
592.93573	1.71544e+06
593.00482	1.71363e+06
593.07391	1.66646e+06
593.14301	1.64258e+06
593.2121	1.61988e+06
593.28119	1.57784e+06
593.35028	1.57762e+06
593.41937	1.59404e+06
593.4884	1.62042e+06
593.5575	1.63309e+06
593.62659	1.5897e+06
593.69568	1.60308e+06
593.76477	1.61171e+06
593.83386	1.60612e+06
593.90295	1.63142e+06
593.97205	1.62924e+06
594.04108	1.62227e+06
594.11017	1.61852e+06
594.17926	1.6332e+06
594.24835	1.67445e+06
594.31738	1.67944e+06
594.38647	1.69879e+06
594.45557	1.68234e+06
594.5246	1.66357e+06
594.59369	1.63315e+06
594.66278	1.60825e+06
594.73181	1.59253e+06
594.8009	1.5824e+06
594.87	1.5943e+06
594.93903	1.58851e+06
595.00812	1.59217e+06
595.07715	1.55783e+06
595.14624	1.54554e+06
595.21527	1.55759e+06
595.28436	1.55838e+06
595.35339	1.54623e+06
595.42249	1.54613e+06
595.49152	1.52396e+06
595.56061	1.48763e+06
595.62964	1.4998e+06
595.69873	1.48604e+06
595.76776	1.49179e+06
595.83679	1.47995e+06
595.90588	1.43831e+06
595.97491	1.4388e+06
596.04395	1.41205e+06
596.11304	1.41185e+06
596.18207	1.40372e+06
596.2511	1.35054e+06
596.32019	1.31131e+06
596.38922	1.32735e+06
596.45825	1.354e+06
596.52728	1.33721e+06
596.59631	1.3383e+06
596.66541	1.3232e+06
596.73444	1.32576e+06
596.80347	1.31478e+06
596.8725	1.31387e+06
596.94153	1.333e+06
597.01056	1.33087e+06
597.07959	1.29342e+06
597.14862	1.2621e+06
597.21765	1.25124e+06
597.28674	1.25024e+06
597.35577	1.24203e+06
597.4248	1.25432e+06
597.49384	1.26173e+06
597.56281	1.23299e+06
597.63184	1.25604e+06
597.70087	1.21482e+06
597.7699	1.20967e+06
597.83893	1.24704e+06
597.90796	1.24729e+06
597.97699	1.2201e+06
598.04602	1.20692e+06
598.11505	1.18929e+06
598.18402	1.18297e+06
598.25305	1.18137e+06
598.32208	1.19127e+06
598.39111	1.20087e+06
598.46014	1.18945e+06
598.52911	1.20171e+06
598.59814	1.19756e+06
598.66718	1.18453e+06
598.73615	1.19754e+06
598.80518	1.18651e+06
598.87421	1.14602e+06
598.94318	1.14057e+06
599.01221	1.12986e+06
599.08124	1.12252e+06
599.15021	1.11632e+06
599.21924	1.07617e+06
599.28821	1.07312e+06
599.35724	1.08288e+06
599.42621	1.05729e+06
599.49524	1.03361e+06
599.56421	1.00233e+06
599.63324	1.01488e+06
599.70221	1.00508e+06
599.77124	956862
599.84021	945603
599.90918	929031
599.97821	921645
600.04718	891467
600.11621	898781
600.18518	885158
600.25415	841622
600.32318	821356
600.39215	802872
