549.23035	100
549.29999	-22
549.36957	40
549.43921	-179
549.50885	14
549.57843	-31
549.64807	-36
549.71771	-36
549.78729	-17
549.85693	103
549.92657	10
549.99615	108
550.0658	-133
550.13538	-12
550.20502	-13
550.2746	42
550.34424	99
550.41382	98
550.48346	18
550.55304	-26
550.62268	-158
550.69226	42
550.7619	8
550.83148	-37
550.90112	60
550.9707	-17
551.04034	-56
551.10992	124
551.1795	-69
551.24915	29
551.31873	-46
551.38831	-28
551.45795	-79
551.52753	38
551.59711	-97
551.66675	98
551.73633	-188
551.80591	-135
551.87555	116
551.94513	-25
552.01471	-16
552.08429	-3
552.15393	34
552.22351	86
552.29309	-96
552.36267	-47
552.43225	28
552.50183	14
552.57147	-24
552.64105	-71
552.71063	66
552.78021	-137
552.84979	100
552.91937	-24
552.98895	-127
553.05853	11
553.12811	88
553.19775	-60
553.26733	21
553.33691	3
553.40649	-58
553.47607	29
553.54565	-88
553.61523	-70
553.68481	-51
553.75433	-4
553.82391	-64
553.89349	-72
553.96307	159
554.03265	68
554.10223	87
554.17181	53
554.24139	-37
554.31097	81
554.38055	-31
554.45007	55
554.51965	-111
554.58923	89
554.65881	-52
554.72839	-19
554.79791	102
554.86749	-14
554.93707	-65
555.00665	-13
555.07617	-12
555.14575	-2
555.21533	-5
555.28485	42
555.35443	140
555.42401	-10
555.49353	16
555.56311	-133
555.63269	32
555.70221	15
555.77179	-17
555.84131	-103
555.91089	118
555.98047	-44
556.04999	-79
556.11957	90
556.18909	-47
556.25867	-64
556.32819	-72
556.39777	148
556.46729	93
556.53687	-12
556.60638	102
556.67596	-94
556.74548	-13
556.815	-113
556.88458	20
556.9541	-118
557.02368	-3
557.0932	96
557.16272	-56
557.2323	-204
557.30182	109
557.37134	-112
557.44092	71
557.51044	-102
557.57996	86
557.64954	-185
557.71906	-88
557.78857	-12
557.85809	106
557.92767	178
557.99719	-123
558.06671	16
558.13623	75
558.20575	-17
558.27527	-31
558.34485	-28
558.41437	-6
558.48389	-49
558.55341	161
558.62292	-153
558.69244	31
558.76196	-91
558.83148	-40
558.901	-7
558.97052	64
559.04004	-5
559.10956	25
559.17908	3
559.2486	96
559.31812	-63
559.38763	39
559.45715	17
559.52667	-57
559.59619	15
559.66571	-72
559.73523	150
559.80475	38
559.87427	-69
559.94379	-15
560.01324	-50
560.08276	20
560.15228	-46
560.2218	-103
560.29132	-155
560.36084	86
560.4303	-2
560.49982	173
560.56934	-27
560.63885	17
560.70831	62
560.77783	23
560.84735	-79
560.91681	-10
560.98633	8
561.05585	-22
561.12531	6
561.19482	-14
561.26434	-52
561.3338	12
561.40332	-24
561.47278	-18
561.5423	-53
561.61182	-109
561.68127	60
561.75079	-73
561.82025	24
561.88977	-10
561.95923	106
562.02875	-148
562.09821	-31
562.16772	-50
562.23718	7
562.30664	-7
562.37616	79
562.44562	100
562.51514	64
562.58459	62
562.65405	-2
562.72357	3
562.79303	2
562.86249	-22
562.93201	45
563.00146	-31
563.07092	116
563.14044	68
563.2099	39
563.27936	40
563.34882	13
563.41833	83
563.48779	68
563.55725	25
563.62671	51
563.69617	-101
563.76562	138
563.83514	87
563.9046	60
563.97406	45
564.04352	98
564.11298	30
564.18243	8
564.25189	65
564.32135	193
564.39081	23
564.46027	-10
564.52972	171
564.59918	-61
564.66864	47
564.7381	12
564.80756	-77
564.87701	-154
564.94647	-5
565.01593	52
565.08539	84
565.15485	37
565.2243	-28
565.29376	113
565.36322	15
565.43262	20
565.50208	199
565.57153	92
565.64099	88
565.71045	77
565.77985	14
565.8493	-60
565.91876	-29
565.98822	45
566.05762	-21
566.12708	117
566.19653	276
566.26599	-95
566.33539	42
566.40485	55
566.4743	113
566.5437	39
566.61316	63
566.68256	139
566.75201	94
566.82147	48
566.89087	95
566.96033	89
567.02972	-7
567.09918	165
567.16858	34
567.23804	-14
567.30743	109
567.37689	-28
567.44629	143
567.51575	153
567.58514	165
567.65454	76
567.724	62
567.7934	56
567.86285	119
567.93225	129
568.00165	65
568.07111	208
568.1405	137
568.2099	69
568.27936	182
568.34875	33
568.41815	144
568.48755	218
568.55701	181
568.6264	15
568.6958	101
568.7652	271
568.83466	318
568.90405	69
568.97345	150
569.04285	118
569.11224	171
569.18164	215
569.25104	256
569.3205	161
569.38989	226
569.45929	241
569.52869	245
569.59808	158
569.66748	284
569.73688	205
569.80627	267
569.87567	280
569.94507	237
570.01447	328
570.08386	321
570.15326	266
570.22266	408
570.29205	268
570.36139	308
570.43079	383
570.50018	434
570.56958	362
570.63898	410
570.70837	315
570.77771	402
570.84711	518
570.9165	534
570.9859	377
571.0553	417
571.12463	513
571.19403	572
571.26343	439
571.33276	555
571.40216	472
571.47156	465
571.54089	614
571.61029	564
571.67969	475
571.74902	514
571.81842	531
571.88782	556
571.95715	203
572.02655	-604
572.09589	-1161
572.16528	-1370
572.23462	-624
572.30402	811
572.37335	725
572.44275	-635
572.51208	487
572.58148	2476
572.65082	1351
572.72021	760
572.78955	1917
572.85889	2022
572.92828	-135
572.99762	3360
573.06702	4376
573.13635	4866
573.20569	4346
573.27509	3526
573.34442	4056
573.41376	6679
573.48309	5818
573.55249	4151
573.62183	5148
573.69116	7302
573.7605	5982
573.8299	9053
573.89923	7238
573.96857	4673
574.0379	6485
574.10724	8534
574.17657	1046
574.24591	3504
574.31531	9212
574.38464	9111
574.45398	11846
574.52332	13251
574.59265	13495
574.66199	20657
574.73132	28660
574.80066	44894
574.87	64436
574.93933	80864
575.00867	88752
575.078	98579
575.14734	101975
575.21667	113641
575.28601	124663
575.35529	119837
575.42462	97871
575.49396	75154
575.56329	42601
575.63263	29830
575.70197	32167
575.77124	30297
575.84058	33251
575.90991	42145
575.97925	51453
576.04858	54242
576.11786	55556
576.18719	58093
576.25653	69565
576.32581	92003
576.39514	110958
576.46448	143307
576.53375	174825
576.60309	208744
576.67242	240823
576.7417	285784
576.81104	323452
576.88031	344238
576.94965	368766
577.01898	415082
577.08826	467468
577.15759	495667
577.22687	514871
577.2962	547216
577.36548	583404
577.43481	584542
577.50409	606919
577.57336	639194
577.6427	645756
577.71198	663519
577.78131	655763
577.85059	639974
577.91986	602778
577.9892	576610
578.05847	556623
578.12775	504246
578.19708	452672
578.26636	414212
578.33563	370658
578.40491	323225
578.47424	296720
578.54352	258981
578.61279	243395
578.68207	230663
578.7514	216742
578.82068	206306
578.88995	192625
578.95923	186174
579.0285	183303
579.09778	188144
579.16705	181770
579.23633	180507
579.30566	185045
579.37494	189997
579.44421	194884
579.51349	208442
579.58276	219756
579.65204	235548
579.72131	237566
579.79059	259417
579.85986	294481
579.92914	305401
579.99835	312257
580.06763	322704
580.1369	328971
580.20618	343205
580.27545	345346
580.34473	325052
580.414	312784
580.48322	297957
580.55249	311469
580.62177	347251
580.69104	366150
580.76031	369187
580.82953	374685
580.8988	367176
580.96808	348751
581.03735	350029
581.10657	333872
581.17584	326539
581.24512	313059
581.31433	320932
581.38361	313943
581.45282	295122
581.52209	266419
581.59137	265538
581.66058	269145
581.72986	264181
581.79907	251286
581.86835	239441
581.93756	230500
582.00684	212975
582.07605	217125
582.14532	209258
582.21454	199823
582.28381	199805
582.35303	193111
582.4223	198068
582.49152	186793
582.56073	173080
582.63	174929
582.69922	158665
582.76843	148190
582.83771	140733
582.90692	130818
582.97614	139502
583.04541	143723
583.11462	149073
583.18384	151921
583.25305	139504
583.32227	146743
583.39154	142425
583.46075	149721
583.52997	146264
583.59918	148229
583.6684	153082
583.73761	145470
583.80688	146311
583.8761	139493
583.94531	133032
584.01453	137073
584.08374	147415
584.15295	130059
584.22217	120675
584.29138	131518
584.3606	125201
584.42981	131105
584.49902	132054
584.56824	139456
584.63745	135992
584.70667	136409
584.77582	144297
584.84503	143588
584.91425	155330
584.98346	164552
585.05267	166486
585.12189	160778
585.19104	159368
585.26025	166484
585.32947	177370
585.39868	180933
585.4679	176598
585.53705	179050
585.60626	172095
585.67548	180894
585.74463	192070
585.81384	205636
585.88306	189247
585.95221	200716
586.02142	231639
586.09064	244371
586.15979	235885
586.229	240999
586.29816	240242
586.36737	240928
586.43652	251010
586.50574	272073
586.57489	302473
586.6441	301570
586.71326	304183
586.78247	325872
586.85162	326698
586.92084	330007
586.98999	342297
587.05914	367032
587.12836	392323
587.19751	391308
587.26672	397143
587.33588	396850
587.40503	409565
587.47418	410809
587.5434	415053
587.61255	436501
587.6817	443154
587.75085	457048
587.82007	469907
587.88922	481370
587.95837	475573
588.02753	473462
588.09668	504708
588.16589	519511
588.23505	535856
588.3042	526453
588.37335	511019
588.4425	508094
588.51166	512506
588.58081	537730
588.64996	525535
588.71912	519152
588.78827	535297
588.85742	538121
588.92657	543855
588.99573	553683
589.06488	565251
589.13403	579370
589.20319	600306
589.27234	609416
589.34149	617491
589.41064	628729
589.47974	643621
589.54889	680360
589.61804	682449
589.68719	692026
589.75635	701376
589.82544	736689
589.89459	747526
589.96375	731308
590.0329	727410
590.10199	744383
590.17114	749259
590.2403	746736
590.30939	759406
590.37854	779040
590.44769	789343
590.51678	803464
590.58594	798001
590.65503	828852
590.72418	829758
590.79327	830821
590.86243	836650
590.93158	874807
591.00067	910889
591.06982	902153
591.13892	901242
591.20801	914263
591.27716	900719
591.34625	908895
591.41541	933701
591.4845	937719
591.55359	947107
591.62274	959389
591.69183	992991
591.76093	1.00617e+06
591.83008	986532
591.89917	1.00028e+06
591.96826	999855
592.03741	973507
592.10651	970153
592.1756	988938
592.24469	984577
592.31384	948224
592.38293	953068
592.45203	948769
592.52112	955971
592.59021	964079
592.6593	938760
592.72839	925859
592.79749	914515
592.86664	932563
592.93573	905917
593.00482	907333
593.07391	877373
593.14301	862709
593.2121	853539
593.28119	804540
593.35028	770265
593.41937	760524
593.4884	752116
593.5575	734035
593.62659	704420
593.69568	686142
593.76477	681374
593.83386	696184
593.90295	720191
593.97205	705020
594.04108	702243
594.11017	714549
594.17926	698802
594.24835	682049
594.31738	695866
594.38647	726246
594.45557	757339
594.5246	742518
594.59369	746348
594.66278	771993
594.73181	788925
594.8009	792585
594.87	799121
594.93903	830170
595.00812	860764
595.07715	882241
595.14624	901180
595.21527	922707
595.28436	935260
595.35339	979202
595.42249	990438
595.49152	974312
595.56061	973112
595.62964	958927
595.69873	975642
595.76776	983681
595.83679	1.02805e+06
595.90588	1.03976e+06
595.97491	1.037e+06
596.04395	1.03914e+06
596.11304	1.03637e+06
596.18207	1.00897e+06
596.2511	1.01845e+06
596.32019	1.03233e+06
596.38922	1.05538e+06
596.45825	1.03254e+06
596.52728	1.00459e+06
596.59631	978641
596.66541	966001
596.73444	996800
596.80347	1.01812e+06
596.8725	1.01604e+06
596.94153	984327
597.01056	955629
597.07959	959555
597.14862	925509
597.21765	887554
597.28674	880071
597.35577	868309
597.4248	861968
597.49384	845792
597.56281	819579
597.63184	813203
597.70087	797454
597.7699	815667
597.83893	831680
597.90796	805079
597.97699	808402
598.04602	801818
598.11505	801163
598.18402	819463
598.25305	847999
598.32208	872697
598.39111	889573
598.46014	894263
598.52911	920676
598.59814	937602
598.66718	942216
598.73615	991899
598.80518	997940
598.87421	1.01233e+06
598.94318	1.02695e+06
599.01221	1.01199e+06
599.08124	1.01689e+06
599.15021	1.0352e+06
599.21924	1.039e+06
599.28821	1.04311e+06
599.35724	1.08604e+06
599.42621	1.06853e+06
599.49524	1.0192e+06
599.56421	1.00922e+06
599.63324	980341
599.70221	978228
599.77124	945612
599.84021	939566
599.90918	958423
599.97821	956335
600.04718	928754
600.11621	871714
600.18518	839570
600.25415	787296
600.32318	755321
600.39215	718598
600.46112	672325
600.53009	630224
600.59912	591373
600.66809	563941
600.73706	544576
600.80603	534125
600.875	516357
600.94397	489993
601.013	477224
601.08197	472112
601.15094	457733
601.21991	435951
601.28888	422906
601.35785	409825
601.42682	391580
601.49579	393902
601.56476	403740
601.63373	386281
601.7027	370352
601.77167	361434
601.84064	355063
601.90961	337052
601.97858	339599
602.04755	331891
602.11646	325528
602.18542	328829
602.25439	312144
602.32336	312720
602.39233	311533
602.46124	300957
602.53021	306553
602.59918	293712
602.66815	286925
602.73706	276179
602.80603	283114
602.875	301895
602.94391	310131
603.01288	291729
603.08185	300518
603.15076	298762
603.21973	308916
603.28864	323665
603.3576	328784
603.42657	328794
603.49548	332455
603.56445	326967
603.63336	334321
603.70233	352768
603.77124	359973
603.84015	360191
603.90912	364788
603.97803	375802
604.047	397211
604.11591	415482
604.18481	445615
604.25378	454436
604.32269	463094
604.3916	491300
604.46057	508351
